mine_id,company_mine_type,company_name,company_address,company_city,company_zipcode,company_injury_count,company_underground_surface
Contractor,Contractor,EPC SERVICES COMPANY,3521 GABEL ROAD,BILLINGS,59102,0,Surface
Contractor,Contractor,"HANCOCK FABRICATION, INC.",9138 HWY 22,ANGORA,55703,0,Surface
Contractor,Contractor,CENTRAL FLORIDA SAFETY TRAININ,P.O. BOX 90094,LAKELAND,33804,0,Surface
Contractor,Contractor,"WEST CENTRAL FS, INC.",1445 MONMOUTH BLVD,GALESBURG,61401,0,Surface
Contractor,Contractor,ECOSPHERE ENVIRONMENTAL SERVIC,776 E SECOND AVE.,DURANGO,81301,0,Surface
Contractor,Contractor,CONNER WELDING & HEAVY EQUIPME,P.O. BOX 2437,ROSAMOND,93560,0,Surface
Contractor,Contractor,WHITTENBERG CONSTRUCTION COMPA,4774 ALLMOND AVE,LOUISVILLE,40209,0,Surface
Contractor,Contractor,"VT TRUCKING, LLC",4750 COPPER SAGE STREET,LAS VEGAS,89115,0,Surface
Contractor,Contractor,KIEWIT INFRASTRUCTURE CO,3527 WABASH ST,COLORADO SPRI,80906,0,Surface
Contractor,Contractor,KEMEK LLC,"1150 GLENLIVET DRIVE, SUITE A2",ALLENTOWN,18106,0,Surface
Contractor,Contractor,MEYVN CONSULTING LTD.,1188 COURT ST #221,ELKO,89801,0,Surface
Contractor,Contractor,HANNIBAL TESTING LAB INC,4510 PARIS GRAVEL RD,HANNIBAL,63401,0,Surface
Contractor,Contractor,P R I INCORPORATED,6232 VINE ROAD,SESSER,62884,0,Surface
Contractor,Contractor,"TW BUNFILL, LLC",65030 PISGAH RD,QUAKER CITY,43773,0,Surface
Contractor,Contractor,KM&R TRUCKING INC.,1428 OWENS BRANCH ROAD,SLEMP,41763,0,Surface
Contractor,Contractor,KM&R TRUCKING INC.,1428 OWENS BRANCH ROAD,SLEMP,41763,0,Surface
Contractor,Contractor,"QSEM SOLUTIONS, INC.",6120 SOUTH GILMORE RD #204,FAIRFIELD,45014,0,Surface
Contractor,Contractor,"HAMMETT ELECTRIC COMPANY, INC.",P.O. BOX 15017,AUGUSTA,30919,0,Underground
Contractor,Contractor,"T.K. STANLEY, INC",6739 HWY 184 WEST/P.O. BOX 31,WAYNESBORO,39367,0,Surface
Contractor,Contractor,KEN'S EQUIPMENT SERVICE,800 W. SUNDOWN RD.,KINGMAN,86409,0,Surface
Contractor,Contractor,MINIX HEAVY EQUIPTMENT REPAIR,151 PEACH STREET,IVEL,41642,0,Surface
Contractor,Contractor,THE MCNARY COMPANY,7170 S. COMSTOCK RD.,TUCSON,85756,0,Surface
Contractor,Contractor,C. CHESNUT TRUCKING,P.O. BOX 971,BALD KNOB,72010,0,Surface
Contractor,Contractor,PALFLEET TRUCK EQUIPMENT CO.,2770 BLUFF RD.,INDIANAPOLIS,46225,0,Surface
Contractor,Contractor,LAMAR CONSTRUCTION COMPANY,4404 CENTRAL PKWY.,HUDSONVILLE,49426,0,Surface
Contractor,Contractor,MCCALL COMMUNICATIONS,P.O. BOX 3246,OCALA,34478,0,Surface
Contractor,Contractor,JAN-X,8500 E. MICHIGAN ROAD,PARMA,49269,0,Surface
Contractor,Contractor,PRECISE SOLAR AND POWER,P.O. BOX 27,SAGE,72573,0,Surface
Contractor,Contractor,SABINO ELECTRIC INC.,945 W 29TH STREET,TUCSON,85713,0,Underground
Contractor,Contractor,"SMITH-ROWE,LLC",639 OLD US 52 SOUTH,MOUNT AIRY,27030,0,Surface
Contractor,Contractor,BRAMCO-MPS COMPANY,1801 WATTERSON TRAIL/ P O BOX,LOUISVILLE,40232,0,Surface
Contractor,Contractor,BRAMCO-MPS COMPANY,1801 WATTERSON TRAIL/ P O BOX,LOUISVILLE,40232,0,Surface
Contractor,Contractor,M & J EXPLOSIVES LLC,104 E MAIN ST.,CARLISLE,17013,0,Surface
Contractor,Contractor,SAKAIDA & SONS,P.O. BOX 7412,VAN NUYS,91409,0,Surface
Contractor,Contractor,CV'S TRUCKING,729 BEARDS FORK ROAD,ROBSON,25173,0,Surface
Contractor,Contractor,MAXXIM SHARED SERVICES LLC,5703 CRUTCHFIELD DRIVE,NORTON,24273,0,Underground
Contractor,Contractor,INDUSTRIAL POWER SERVICES INC.,36 OXFORD STREET,PROVIDENCE,02905,0,Surface
Contractor,Contractor,ADVANCED PAINTING & SANDBLASTI,562 LOYSTON ROAD,MAYNARDVILLE,37807,0,Surface
Contractor,Contractor,ONTRACK TRUCKING LLC,P.O. BOX 897,HUNTINGTON,84528,0,Surface
Contractor,Contractor,ARIZONA INDUSTRIAL ELECTRIC,P.O. BOX 1138,QUEEN CREEK,85142,0,Surface
Contractor,Contractor,"WAGNER TRUCKING, INC.",2194 HWY 59,OTTAWA,66067,0,Surface
Contractor,Contractor,ADAMS MOBILE AIR,8011 AMELIA WAY,TERRELL,75160,0,Surface
Contractor,Contractor,ADAMS MOBILE AIR,8011 AMELIA WAY,TERRELL,75160,0,Surface
Contractor,Contractor,MIDSTATE CONTRACTORS INC.,P.O. BOX 1238,HICKORY,28603,0,Surface
Contractor,Contractor,TRIMEDIA ENVIRONMENTAL & ENGIN,830 W WASHINGTON ST,MARQUETTE,49855,0,Surface
Contractor,Contractor,ROBERT ROCKER,5842 MAIN STREET,GLENFIELD,13343,0,Surface
Contractor,Contractor,DELLES TRUCKING,6802 PINE GROVE RD,GLENFIELD,13343,0,Surface
Contractor,Contractor,WMD.LLC,P.O. BOX 126,ROZET,82727,0,Surface
Contractor,Contractor,SITECH-MIDSOUTH,5 PARK RD,NITRO,25143,0,Surface
Contractor,Contractor,FIRE-SAFE EXTINGUISHER SERVICE,P.O. BOX 857,PINSON,35126,0,Surface
Contractor,Contractor,GARY KRICHER,1221 S. FORDNEY RD.,HEMLOCK,48626,0,Surface
Contractor,Contractor,"BELT SOLUTIONS, INC.",P.O. BOX 30,WISE,24293,0,Surface
Contractor,Contractor,GRAYSON CARTER & SON CONTRACTI,15644 DARA STREET,ATHENS,35611,0,Surface
Contractor,Contractor,"A&B SURVEYING, LLC",1515 E. PINE STREET,SILVER CITY,88061,0,Surface
Contractor,Contractor,S & L TRUCKING LLC,34 KATIE LANE,JONESTOWN,17038,0,Surface
Contractor,Contractor,WEBER GROUP LC,16825 S WEBER DR,CHANDLER,85226,0,Surface
Contractor,Contractor,HAZ MAT TRANS INC.,230 EAST DUMAS STREET,SAN BERNARDIN,92412,0,Surface
Contractor,Contractor,"LANGMAN CONSTRUCTION, INC.",220 34TH AVE,ROCK ISLAND,61201,0,Surface
Contractor,Contractor,MULLIS WELDING,121 NE 29TH STREET,OAK ISLAND,28465,0,Surface
Contractor,Contractor,JOA NORTH AMERICA,8349-M ARROWRIDGE BLVD.,CHARLOTTE,28273,0,Surface
Contractor,Contractor,JOA NORTH AMERICA,8349-M ARROWRIDGE BLVD.,CHARLOTTE,28273,0,Surface
Contractor,Contractor,STS ENTERPRISES LLC,18580 102 STREET,YOUNG AMERICA,55397,0,Surface
Contractor,Contractor,A R TRUCKING,P.O. BOX 423,LOUISE,77455,0,Surface
Contractor,Contractor,INNOVATIVE SCALE LLC,4118 CAMP GROUND ROAD,LOUISVILLE,40211,0,Surface
Contractor,Contractor,MEADE,9550 W 55TH ST,MCCOOK,60525,0,Surface
Contractor,Contractor,PARSONS WELL COMPANY,511 ISLAND DRIVE,MADISON,27025,0,Surface
Contractor,Contractor,DRILL TECH DRILLING & SHORING,2200 WYMORE WAY,ANTIOCH,94509,0,Underground
Contractor,Contractor,M C TRUCKING,201 GALLERY COURT,EL CAMPO,77437,0,Surface
Contractor,Contractor,S&S HEAVY EQUIPMENT AC SERVICE,5114 NORTHWOOD LAKE DR. E,NORTHPORT,35473,0,Surface
Contractor,Contractor,TAYLOR ENGINEERING LLC,109 E. COLUMBIA,FARMINGTON,63640,0,Surface
Contractor,Contractor,FEECO INTERNATIONAL INC.,3913 ALGOMA RD,GREEN BAY,54311,0,Surface
Contractor,Contractor,"TRUNNELL TRUCKING, LLC",3445 PLEASANT VALLEY ROAD,OWENSBORO,42303,0,Surface
Contractor,Contractor,"G&H TRUCKING & EXCAVATING, INC",N10575 COUNTY ROAD G,NEW HOLSTEIN,53061,0,Surface
Contractor,Contractor,J.J. CURRAN CRANE COMPANY,865 SOUTH FORT ST.,DETROIT,48217,0,Underground
Contractor,Contractor,LGK TRUCKING,125 JOHNS WAY DRIVE,FREDERICKSBUR,17026,0,Surface
Contractor,Contractor,WHITE WATER ASSOCIATES INC,429 RIVER LANE,AMASA,49903,0,Surface
Contractor,Contractor,BEAMIS OIL,3 E CAMRON,KELLOGG,83837,0,Surface
Contractor,Contractor,MARK HALL BLASTING,320 JR CAMP ROAD,MONTERARY,38574,0,Surface
Contractor,Contractor,MOORE SCALE SERVICE OF WESTERN,8049 LEESVILLE ROAD,HUDDLESTON,24104,0,Surface
Contractor,Contractor,J. KEMP INCORPORATED,9981 E. US HIGHWAY 50,CANNELBURG,47519,0,Surface
Contractor,Contractor,BYRNE ENTERPRISES,HCI BOX 6,EMINENCE,65466,0,Surface
Contractor,Contractor,PAGETON TRUCKING LLC,P.O. BOX 550,PRINCETON,24740,0,Surface
Contractor,Contractor,WILLIAM C. HINDS TRUCKING,33480 TOWNSHIP ROAD 222,MILLERSBURG,44654,0,Surface
Contractor,Contractor,CORE ONE DRILLING INC.,2355 PIONEER RD,DELTA,81416,0,Surface
Contractor,Contractor,CORE ONE DRILLING INC.,2355 PIONEER RD,DELTA,81416,0,Surface
Contractor,Contractor,"VALLEY RAILROAD COMPANY,  LLC",29 TOMS BROOK DRIVE,TOMS BROOK,22660,0,Surface
Contractor,Contractor,"GLM DFW, INC.",P.O. BOX 797944,DALLAS,75379,0,Surface
Contractor,Contractor,LONGVIEW BRIDGE AND ROAD,P.O. BOX 9036,LONGVIEW,75608,0,Surface
Contractor,Contractor,LONGVIEW BRIDGE AND ROAD,P.O. BOX 9036,LONGVIEW,75608,0,Surface
Contractor,Contractor,JONES VALLEY INDUSTRIAL CONSTR,180 COMMERCE DRIVE SUITE B,PELHAM,35124,0,Surface
Contractor,Contractor,"ADVANCED ELECTRICAL SYSTEMS, I",P.O. BOX 36503,LOUISVILLE,40233,0,Surface
Contractor,Contractor,WESTERN DRILL SERVICE LLC,P.O. BOX 575,PIMA,85543,0,Surface
Contractor,Contractor,BRANTMEIER ELECTRIC INC.,442 EAST BREED STREET,CHILTON,53014,0,Surface
Contractor,Contractor,DIOPTRA,4741 S AFTON PLACE,CHUBBUCK,83202,0,Surface
Contractor,Contractor,WHITE PINE MINING LLC,P.O. BOX 6191,FALLON,89407,0,Surface
Contractor,Contractor,MCS & TRAINING INC,5532 LILLEHAMMER LANE,PARK CITY,84098,0,Surface
Contractor,Contractor,GREAT BASIN ENGINEERING CONTRA,P.O. BOX 396,ELKO,89803,0,Surface
Contractor,Contractor,COMFORT SYSTEMS HEATING & AC I,913 W 1ST STREET / PO BOX 4468,GILLETTE,82717,0,Surface
Contractor,Contractor,WYCOLO SOLUTIONS LLC,109 E 17TH ST. SUITE 8,CHEYENNE,82001,0,Surface
Contractor,Contractor,CUMBERLAND SYSTEMS INC.,2115 ALPHA DRIVE,YORK,17408,0,Surface
Contractor,Contractor,DYER CONSTRUCTION COMPANY INC,1716 SHEFFIELD AVE,DYER,46311,0,Surface
Contractor,Contractor,MERETECH,390 WILDWOOD CIRCLE,LAFOLLETTE,37766,0,Surface
Contractor,Contractor,MERETECH,390 WILDWOOD CIRCLE,LAFOLLETTE,37766,0,Surface
Contractor,Contractor,CML METALS CORPORATION,912 W 1600 S STE B104,SAINT GEORGE,84770,0,Surface
Contractor,Contractor,SNUGS WELDING,8593 US 60 WEST,OLIVE,41164,0,Surface
Contractor,Contractor,"KELLIS VEGETATION MANAGEMENT,",P.O. BOX 1375,COLUMBIANA,35051,0,Underground
Contractor,Contractor,RVP CONSTRUCTION,P.O. BOX 143,SOUTH ROCKWOO,48179,0,Surface
Contractor,Contractor,POTTER RECYCLING INC,P.O. BOX 884,POUND,24279,0,Surface
Contractor,Contractor,UNITED FENCE AND CONSTRUCTION,3023 E. WASHINGTON,NORTH LITTLE,72114,0,Surface
Contractor,Contractor,"DON'S TIRE SERVICE, INC.",224 CAMDEN COVE PARKWAY,CALERA,35040,0,Surface
Contractor,Contractor,ALLSTAFF SERVICES INC,5080 NORTH 40TH STREET SUITE 1,PHOENIX,85018,0,Surface
Contractor,Contractor,"MAUST EXCAVATING, INC.","451 STOYSTOWN ROAD, SUITE 106",SOMERSET,15501,0,Surface
Contractor,Contractor,"MAUST EXCAVATING, INC.","451 STOYSTOWN ROAD, SUITE 106",SOMERSET,15501,0,Surface
Contractor,Contractor,DAVE NORRIS CONSTRUCTION,P.O. BOX 415,EVANSTON,82930,0,Surface
Contractor,Contractor,OGEECHEE LANDSCAPE,9490 HWY 102 WEST,MITCHELL,30820,0,Surface
Contractor,Contractor,"SITE-PREP, INC. OF NC",P.O. BOX 1609,MONROE,28111,0,Surface
Contractor,Contractor,"BUESSER CONCRETE, LLC",3307 MORNING CREST RD,EAU CLAIRE,54703,0,Surface
Contractor,Contractor,"FLUOR ENTERPRISES, INC.",4547 COUNTY ROAD 601,CHAMPION,49814,0,Surface
Contractor,Contractor,M C HALL CONSTRUCTION,1291 LANGFORD RD,BLYTHEWOOD,29016,0,Surface
Contractor,Contractor,"STC INDUSTRIAL, LLC",2630 US 15,SUMTER,29154,0,Surface
Contractor,Contractor,CHESTNUT INDUSTRIAL SERVICES L,330 SHIPARD BLVD,WILMINGTON,28412,0,Surface
Contractor,Contractor,"BIOREMEDIAL TECHNOLGIES, INC.",2700 KIRILA BLVD,HERMITAGE,16148,0,Surface
Contractor,Contractor,"ATWELL, LLC",4700 E SOUTHERN AVE,MESA,85206,0,Surface
Contractor,Contractor,BASIN EQUIPMENT REPAIR,525 N DIVISION,POWELL,82435,0,Surface
Contractor,Contractor,EASTERN TANK & UTILITY SERVICE,145 KRIT LANE,PRINCETON,24739,0,Surface
Contractor,Contractor,JAMES GLASS BOBCAT & TRUCK SER,5805 RUE MONTESPAN STREET,MARRERO,70072,0,Underground
Contractor,Contractor,"EAST IOWA DECKS SUPPORT, INC.",13816 HIGH ROAD,LOCKPORT,60441,0,Surface
Contractor,Contractor,KEYHOLE TECHNOLOGIES LLC,P.O. BOX 2590,MILLS,82644,0,Surface
Contractor,Contractor,J&K EQUIPMENT,4710 ELM GROVE ROAD,MUSKOGEE,74403,0,Surface
Contractor,Contractor,CMC CONSTRUCTION,P.O. BOX 875,APPLE VALLEY,92307,0,Surface
Contractor,Contractor,KBS EARTHWORKS INC,5616 COBLE CHURCH ROAD,JULIAN,27283,0,Surface
Contractor,Contractor,LINK-BELT CONSTRUCTION EQUIPME,10020 LICKINGHOLE ROAD,ASHLAND,23005,0,Underground
Contractor,Contractor,"PETERSON ROCK, INC.",P.O. BOX 790,MONTESANO,98563,0,Surface
Contractor,Contractor,B@L EXCAVATION LLC.,82 B GRUBICH RD.,PINEHURST,83850,0,Surface
Contractor,Contractor,RED RIVER RAIL SERVICES LLC,1216 MILLER POINT RD. SOUTH,QUITMAN,72131,0,Surface
Contractor,Contractor,JONES DRILLING SUPPLY LLC,205 HIGH POINTE DRIVE,PADUCAH,42003,0,Surface
Contractor,Contractor,DARREN AREY REPAIR,1640 PORTSMOUTH RD,PEEBLES,45660,0,Surface
Contractor,Contractor,WHITLEY'S WELDING SVC.INC.,6300 OLD DAVIS RD.,SIMS,27880,0,Surface
Contractor,Contractor,"A SHADE ABOVE, INC.",P.O. BOX 6770,PHOENIX,85005,0,Surface
Contractor,Contractor,"AVERY SERVICES, LC",P.O. BOX 1505,VAN,75790,0,Surface
Contractor,Contractor,PALMETTO MINING SERVICES LLC,167 REGAL WAY,LAWRENCEVILLE,30044,0,Surface
Contractor,Contractor,PALMETTO MINING SERVICES LLC,167 REGAL WAY,LAWRENCEVILLE,30044,0,Surface
Contractor,Contractor,JOHN HYLTON FORESTRY,4209 ARLINGTON HILLS DRIVE,ROANOKE,24018,0,Surface
Contractor,Contractor,"PREMIER FIRE AND SAFETY, INC.",1951 NORTH 6TH STREET,PADUCAH,42001,0,Surface
Contractor,Contractor,PALMETTO ROCK SERVICE,P.O. BOX 3273,SPARTANBURG,29304,0,Surface
Contractor,Contractor,J.S. & S. INC.,2690 CRIMSON CANYON DRIVE,LAS VEGAS,89128,0,Surface
Contractor,Contractor,MID MOUNTAIN CONTRACTING LLC,3602 RIVER FRONT ROAD,LOVELY,41231,0,Surface
Contractor,Contractor,TRUCK COUNTRY OF IOWA,8415 6TH ST SW,CEDAR RAPIDS,52404,0,Surface
Contractor,Contractor,EAGLE EXCAVATION INC.,4295 HOLIDAY DRIVE,FLINT,48507,0,Surface
Contractor,Contractor,WOLVERINE FIRE PROTECTION CO.,P.O. BOX 219,MT. MORRIS,48458,0,Surface
Contractor,Contractor,BEN DOTSON CONSTRUCTION,900 WILDES RD,FALLON,89406,0,Surface
Contractor,Contractor,BETTER BUILDING SYSTEMS,4670 S. POLARIS AVE,LAS VEGAS,89103,0,Surface
Contractor,Contractor,"INNOVATIVE MILLWRIGHT SERVICE,",372 SANFORD CIRCLE,GREENEVILLE,37743,0,Surface
Contractor,Contractor,"INNOVATIVE MILLWRIGHT SERVICE,",372 SANFORD CIRCLE,GREENEVILLE,37743,0,Underground
Contractor,Contractor,SCHMIDT CONSTRUCTION,1341 DARLING ST,NAPA,94558,0,Surface
Contractor,Contractor,"D.B. CONTRACTING, LLC.",9162 STATE ROUTE 56 WEST,STURGIS,42459,0,Surface
Contractor,Contractor,BROWN TANK LLC,6995 55TH ST. NO.   STE. A,ST. PAUL,55128,0,Surface
Contractor,Contractor,GORDY SIDETRACK COMPANY INC,P.O. BOX 906,WADLEY,30477,0,Surface
Contractor,Contractor,"MEAD & HUNT, INC.",6501 WATTS ROAD,MADISON,53719,0,Surface
Contractor,Contractor,"SOUTH INDUSTRIES, INC.",910 TWIN BUTTE ROAD,MENAN,83434,0,Surface
Contractor,Contractor,"SOUTH INDUSTRIES, INC.",910 TWIN BUTTE ROAD,MENAN,83434,0,Surface
Contractor,Contractor,JUSTIN SULLIVAN,9336 HWY 269,PARRISH,35580,0,Surface
Contractor,Contractor,"MINER SOUTHWEST, LLC","1156 W. SOUTHERN AVENUE, SUITE",TEMPE,85282,0,Surface
Contractor,Contractor,SUMMIT UTILITIES INC,7810 SHAFFER PARKWAY STE 120,LITTLETON,80127,0,Surface
Contractor,Contractor,ON TARGET SCRAP & DEMOLITION,7243 SOUTH 1225 WEST,OWENSVILLE,47665,0,Surface
Contractor,Contractor,AMERAUS TRACTOR,P.O. BOX 625,BLUFF CITY,37618,0,Surface
Contractor,Contractor,A.J TRUCKING LLC,P.O. BOX 606,MASONTOWN,15461,0,Surface
Contractor,Contractor,NATIONAL RAILROAD CONSTR INC,1802 W GRANT RD SUITE 110-25,TUCSON,85745,0,Surface
Contractor,Contractor,SMALL MINE DEVELOPMENT,967 E PARK CENTER BLVD #396,BOISE,83706,3,Underground
Contractor,Contractor,RUTTMAN CONSTR CO,P.O. BOX 12O,UPPERSANDUSKY,43351,0,Surface
Contractor,Contractor,UNITED STATES ENVIRONMENTAL SE,261 NEWMAN DRIVE,NORTH LITTLE,72117,0,Surface
Contractor,Contractor,GREG DOBSON EXCAVATING,3211 ERHART ROAD,LITCHFIELD RO,44253,0,Surface
Contractor,Contractor,LAUGHERY VALLEY WELDING AND RI,2743 SUMMIT ROAD,REVENNA,44266,0,Surface
Contractor,Contractor,WHITE'S PAVING,508 BEAR ST.,WORTHINGTON,16262,0,Surface
Contractor,Contractor,"CUNNINGHAM EXCAVATION, INC",698 CUNNINGHAM RD,EBENSBURG,15931,0,Surface
Contractor,Contractor,WEYAND SIGN COMPANY,4277 LINCOLN HWY,STOYSTOWN,15563,0,Surface
Contractor,Contractor,FURUKAWA ROCK DRILL USA,155 DEXTER ROAD,SPARTENBURG,29303,0,Surface
Contractor,Contractor,"WELL SERVICE OF ALABAMA,LLC.",P.O. BOX 71434,TUSCALOOSA,35407,0,Surface
Contractor,Contractor,"WELL SERVICE OF ALABAMA,LLC.",P.O. BOX 71434,TUSCALOOSA,35407,0,Surface
Contractor,Contractor,TESLA EXPLORATION INC,3613 N US HWY 85,CASTLE ROCK,80108,0,Surface
Contractor,Contractor,TESLA EXPLORATION INC,3613 N US HWY 85,CASTLE ROCK,80108,0,Surface
Contractor,Contractor,MCCRAY ELECTRIC CO.,P.O. BOX 367,SUTHERLAND,23885,0,Surface
Contractor,Contractor,W D BICKFORD MACHINERY,16 MAE'S WAY,FAIRFIELD,04937,0,Surface
Contractor,Contractor,GIESE SHEET METAL,2125 KERPER BLVD,DUBUQUE,52001,0,Surface
Contractor,Contractor,JWB TRUCKING,33 GUINEA ROAD,BERWICK,03901,0,Surface
Contractor,Contractor,DUNNS CONSTUCTION,22 SHELDON ST,FARMINGDALE,04344,0,Surface
Contractor,Contractor,"GLOBALNET SYSTEMS SOLUTIONS, I",15218 BROOKS LN,FRISCO,75035,0,Surface
Contractor,Contractor,"BYERS ELECTRICAL CONSTRUCTION,",P.O. BOX 335,CLAYTON,08312,0,Surface
Contractor,Contractor,POWER PLAY INC.,114 JULIA LN,LEBANON,17042,0,Surface
Contractor,Contractor,MIDSOUTH MACHINE SHOP,"2215 OLAN MILLS DRIVE, STE. A",CHATTANOOGA,37421,0,Surface
Contractor,Contractor,BIG SKY STEEL AND SALVAGE INC,P.O. BOX 1279,GREAT FALLS,59403,0,Underground
Contractor,Contractor,STAR MECHANICAL CONTRACTORS LL,P.O. BOX 40,MCLEANSBORO,62859,0,Surface
Contractor,Contractor,"KUHLKE INDUSTRIAL, INC.",P.O. BOX 14549,AUGUSTA,30919,0,Surface
Contractor,Contractor,THE LAMBERT COMPANY,P.O. BOX 428,MCDONOUGH,30253,0,Surface
Contractor,Contractor,MATT'S REPAIR INC.,P.O. BOX 373,LOWELL,46356,0,Surface
Contractor,Contractor,DEREK'S TRUCKING,8862 DANTE MOUNTAIN ROAD,DANTE,24237,0,Surface
Contractor,Contractor,ACE INDUSTRIES INC.,"2410 MINNIS DRIVE, SUITE 156",HALTOM CITY,76117,0,Surface
Contractor,Contractor,"ECO ALLIANCE, LLC",P.O. BOX 840841,HILDALE,84784,0,Surface
Contractor,Contractor,"REED CONTRACTING SERVICES, INC",2512 TRIANA BLVD.,HUNTSVILLE,35805,0,Surface
Contractor,Contractor,"RYAN OGLESBY CONSTRUCTION, INC",P.O. BOX 4191,YUMA,85366,0,Surface
Contractor,Contractor,ENCODE CORPORATION,111 FLORINE LANE,BILLINGS,59101,0,Surface
Contractor,Contractor,"EIRICH MACHINES, INC.",4033 RYAN ROAD,GURNEE,60048,0,Surface
Contractor,Contractor,AL CATHYS HEAVY EQUIPMENT REPA,1317 CUDO RD.,MONTROSE,18801,0,Surface
Contractor,Contractor,ACTION OIL,111 WOODVALE STREET,DUNBAR,15431,0,Surface
Contractor,Contractor,ACTION OIL,111 WOODVALE STREET,DUNBAR,15431,0,Surface
Contractor,Contractor,A-1 CONCRETE CUTTING & DEMOLIT,6470 S PROCYON AVE SUITE A,LAS VEGAS,89118,0,Surface
Contractor,Contractor,PITTSBURGH SOUTHWESTERN TRUCKI,P.O. BOX 662,ROSCOE,15477,0,Surface
Contractor,Contractor,"ROADBUILDERS, INC.",P.O. BOX 10575,WILMINGTON,28404,0,Surface
Contractor,Contractor,GLOBAL FLEET SERVICES,P.O. BOX 2676,CHANDLER,85244,0,Surface
Contractor,Contractor,CUSTOM TRUCK AND EQUIPMENT LLC,P.O. BOX 187,HASLET,76052,0,Surface
Contractor,Contractor,LAMOND FULLER CONSTRUCTION,P.O. BOX 202,ST. CHARLES,42453,0,Surface
Contractor,Contractor,"HARSH SERVICES, INC",2700 LITTLE SANDY RD,BRUCETON MILL,26525,0,Surface
Contractor,Contractor,"HARSH SERVICES, INC",2700 LITTLE SANDY RD,BRUCETON MILL,26525,0,Surface
Contractor,Contractor,VULCAN MATERIALS COMPANY- MAIN,1700 WILLOW TRAIL ROAD,NORCROSS,30093,0,Surface
Contractor,Contractor,B&J SAFETY AND TRAINING,2288 S. ESTRELLA RD,GOLDEN VALLEY,86413,0,Surface
Contractor,Contractor,"LYON & LYON ENTERPRISES, INC.",309 W 3RD ST,NORBURNE,64668,0,Surface
Contractor,Contractor,PCY ENTERPRISES,2118 WINCELL AVENUE,CINCINNATI,45214,0,Surface
Contractor,Contractor,T.P.R. STEAM CLEANING & MINE S,200 2ND AVE,WEST LOGAN,25601,0,Surface
Contractor,Contractor,P&J EXPRESS,29215 SNOW GOOSE TRAIL,FRANCONIA,55074,0,Surface
Contractor,Contractor,"AUTO WHEEL & RIM SERVICE CO.,",1208 E. MORGAN AVENUE,EVANSVILLE,47711,0,Surface
Contractor,Contractor,"WABASH MARINE, INC.",P.O. BOX 287,STURGIS,42459,0,Underground
Contractor,Contractor,"GIROUX GLASS, INC.",850 W WASHINGTON BLVD. #200,LOS ANGELES,90015,0,Surface
Contractor,Contractor,"HERSHBERGER BROS. WELDING, INC",P.O. BOX 97336,LAS VEGAS,89193,0,Surface
Contractor,Contractor,S&S MACHINERY REPAIR L.L.C.,P.O. BOX 3,NORMAN,47264,0,Surface
Contractor,Contractor,BEAR VALLEY INC. DBA BEAR VALL,1728 INDIANHEAD DRIVE,MENOMONIE,54751,0,Surface
Contractor,Contractor,"HIGH CLASS TRUCKING, LLC",279 CANNERY ROAD,SOMERSET,15501,0,Surface
Contractor,Contractor,"BOHICA ENTERPRISES, INC.",P.O. BOX 168,COALTON,26257,0,Surface
Contractor,Contractor,B AND B RAILROAD,P.O. BOX 217,EUFAULA,36072,0,Surface
Contractor,Contractor,GILL-MAR,P.O. BOX 611,PRINCETON,42445,0,Surface
Contractor,Contractor,GENE'S WELDING,331 DARK RUN ROAD,ELISTON,24087,0,Surface
Contractor,Contractor,WESTLAND CONSTRUCTION,4230 SOUTH 950 EAST,ST. GEORGE,84790,0,Surface
Contractor,Contractor,JK LANDSCAPING & GRADING INC.,P.O. BOX 937,HICKORY,28603,0,Surface
Contractor,Contractor,PLANT SOFTWARE SOLUTIONS LLC,P.O. BOX 580,CRESTVIEW,32536,0,Surface
Contractor,Contractor,HUNT AND COMPANY DBA CHEMSTATI,1121 WILLOWBROOK DRIVE,GREENSBORO,27403,0,Underground
Contractor,Contractor,COMFORT TENT,4301 NW 6TH ST,GAINSVILLE,32609,0,Surface
Contractor,Contractor,DULUTH ELECTRICAL CONTRACTING,5051 MILLER TRUNK HIGHWAY,DULUTH,55811,0,Surface
Contractor,Contractor,"FRALEY AND COMPANY, INC.",P.O. BOX W,CORTEZ,81321,0,Surface
Contractor,Contractor,XPO LOGISTICS,1340 SPICE DR.,SPARKS,89431,0,Surface
Contractor,Contractor,CONVIBER INC,644 GARFIELD ST P O BOX 301,SPRINGDALE,15144,0,Surface
Contractor,Contractor,"C.W. COAL SALES, INC",P.O. BOX 203,RUSH,41168,0,Surface
Contractor,Contractor,VULCAN ELECTRICAL SERVICES,1700 WILLOW TRAIL ROAD,NORCROSS,30093,0,Surface
Contractor,Contractor,"VANGUARD SOLUTIONS, INC.",P.O. BOX 1970,ASHLAND,41105,0,Surface
Contractor,Contractor,BAC EQUIPMENT CO,13675 NORTH SCENIC HIGHWAY,ROCKY GAP,24366,0,Surface
Contractor,Contractor,PRIDE DEVELOPMENT & CONSTRUCTI,19827 N. 30TH STREET,PHOENIX,85050,0,Surface
Contractor,Contractor,LA CONSTRUCTION,P.O. BOX 692,GONZALES,78629,0,Surface
Contractor,Contractor,"CRANK COMPANIES, INC.",BJOX 365,DIAMONDVILLE,83116,0,Surface
